paper_id,query_id,source_db,title,authors,year,venue,url_or_doi,abstract,keywords,v1_decision,v1_reason
PBHNWTSH,Q01,Google Scholar,Towards boosting unlabeled text corpora for Arabic dialect identification,"Abdelmajeed, Mohammed; Jiangbin, Zheng; Ahmed, Murtadha; Abaker, Mohammed",2025,PeerJ Computer Science,https://peerj.com/articles/cs-3127/,,,EXCLUDE,"EC4: Purely theoretical or vision papers lacking experimental datasets, practical implementations, or empirical evaluation."
UYAP5ZS2,Q01,Google Scholar,Insight-driven problem solving: Analytics science to improve the world,"Saghafian, Soroush",2025,Cambridge University Press,https://books.google.com/books?hl=vi&lr=&id=1UGqEQAAQBAJ&oi=fnd&pg=PR11&dq=(%22LLM%22+OR+%22LLM+prompting%22+OR+%22LLMs%22+OR+%22Large+Language+Model%22)+AND+(%22Vietnamese%22+OR+%22Vietnam%22)+AND+(%22scam%22+OR+%22phishing%22+OR+%22smishing%22+OR+%22spam%22)+AND+(%22message%22+OR+%22SMS%22+OR+%22text+classification%22)&ots=id9AmzSJb6&sig=g7VkFzn9sAnAddQRJaBX9FgtmyI,,,EXCLUDE,"EC4: Purely theoretical or vision papers lacking experimental datasets, practical implementations, or empirical evaluation."
A6MYRVDP,Q01,arXiv.org,Can Machines Imitate Humans? Integrative Turing-like tests for Language and Vision Demonstrate a Narrowing Gap,"Zhang, Mengmi; Pavarino, Elisa; Liu, Xiao; Dellaferrera, Giorgia; Sikarwar, Ankur; Chen, Caishun; Armendariz, Marcelo; Mudrik, Noga; Agrawal, Prachi; Madan, Spandan; Shetty, Mranmay; Barbu, Andrei; Yang, Haochen; Kumar, Tanishq; Han, Shui'Er; Singh, Aman Raj; Sadwani, Meghna; Dellaferrera, Stella; Pizzochero, Michele; Tang, Brandon; Ong, Yew Soon; Pfister, Hanspeter; Kreiman, Gabriel",2025,arXiv,https://doi.org/10.48550/arXiv.2211.13087,"As AI becomes increasingly embedded in daily life, ascertaining whether an agent is human is critical. We systematically benchmark AI's ability to imitate humans in three language tasks (image captioning, word association, conversation) and three vision tasks (color estimation, object detection, attention prediction), collecting data from 636 humans and 37 AI agents. Next, we conducted 72,191 Turing-like tests with 1,916 human judges and 10 AI judges. Current AIs are approaching the ability to convincingly impersonate humans and deceive human judges in both language and vision. Even simple AI judges outperformed humans in distinguishing AI from human responses. Imitation ability showed minimal correlation with conventional AI performance metrics, suggesting that passing as human is an important independent evaluation criterion. The large-scale Turing datasets and metrics introduced here offer valuable benchmarks for assessing human-likeness in AI and highlight the importance of rigorous, quantitative imitation tests for AI development.",Computer Science - Artificial Intelligence; Computer Science - Computer Vision and Pattern Recognition,EXCLUDE,"EC4: Purely theoretical or vision papers lacking experimental datasets, practical implementations, or empirical evaluation."
JVDWAMLV,Q01,Google Scholar,"Tracing the digital Tr/a/il: representations of the AI imaginary in loneliness, connections, and grief","Chen, Stephanie Pey Rui",2025,Nanyang Technological University,https://dr.ntu.edu.sg/entities/publication/b6b23004-9109-4965-8b16-cfcf868ecdbb,,,EXCLUDE,"EC4: Purely theoretical or vision papers lacking experimental datasets, practical implementations, or empirical evaluation."
3S2CI88F,Q01,Google Scholar,Against the Commodification of Education—if harms then not AI,"Monett, Dagmar; Paquet, Gilbert",2025,"Journal of Open, Distance, and Digital Education",https://ojs.uni-oldenburg.de/ojs02/jodde/article/view/47,,,EXCLUDE,"EC4: Purely theoretical or vision papers lacking experimental datasets, practical implementations, or empirical evaluation."
UKCLIAWM,Q01,DOI.org (Crossref),A survey of sentiment analysis methods based on graph neural network,"Abedi Rad, Razieh; Yamaghani, Mohammad Reza; Nourbakhsh, Azamossadat",2025,International Journal of Data Science and Analytics,https://doi.org/10.1007/s41060-025-00714-1,,,EXCLUDE,"EC4: Purely theoretical or vision papers lacking experimental datasets, practical implementations, or empirical evaluation."
38FB6228,Q01,Google Scholar,Checking the Fact-Checkers,"Song, Celine Yunya; Thussu, Daya K.; Margolin, Drew",2025,,https://api.taylorfrancis.com/content/books/mono/download?identifierName=doi&identifierValue=10.4324/9781032725154&type=googlepdf,,,EXCLUDE,"EC4: Purely theoretical or vision papers lacking experimental datasets, practical implementations, or empirical evaluation."
G8UX9CJY,Q01,Google Scholar,Impacts of sexual and reproductive health and rights misinformation in digital spaces on human rights protection and promotion: scoping review,"Purnat, Tina D.; Wilhelm, Elisabeth; Scales, David; Wardle, Claire; Bastien, Sheri; Ganatra, Bela; Lavelanet, Antonella; Mburu, Gitau; Tamrat, Tigest; Nihlén, Åsa",2025,JMIR infodemiology,https://infodemiology.jmir.org/2025/1/e83747/,,,EXCLUDE,EC1: Focuses on sexual and reproductive health misinformation rather than scam or phishing message classification.
W5Q5FE9G,Q01,Google Scholar,A Study on Over-the-Top Service Positioning Using Aspect-Based Sentiment Analysis,"Jeon, Dawon; Lee, Heesang",2025,디지털콘텐츠학회논문지 (J. DCS),http://journal.dcs.or.kr/xml/46602/46602.pdf,,,EXCLUDE,EC1: Focuses on Over-the-Top service positioning using aspect-based sentiment analysis.
3LB659BB,Q01,Google Scholar,Dirty Kitchen: A Memoir of Food and Family,"Damatac, Jill",2025,Simon and Schuster,https://books.google.com/books?hl=vi&lr=&id=QNYnEQAAQBAJ&oi=fnd&pg=PP7&dq=(%22LLM%22+OR+%22LLM+prompting%22+OR+%22LLMs%22+OR+%22Large+Language+Model%22)+AND+(%22Vietnamese%22+OR+%22Vietnam%22)+AND+(%22scam%22+OR+%22phishing%22+OR+%22smishing%22+OR+%22spam%22)+AND+(%22message%22+OR+%22SMS%22+OR+%22text+classification%22)&ots=CxZTn-YFrQ&sig=oDNohgl5BK-LAs8GvGahXgi53w8,,,EXCLUDE,EC4: Memoir literature lacking experimental datasets or empirical evaluation for scam classification.
VMKA3VXT,Q01,Google Scholar,Hybrid warfare and Russian active measures: disinformation as a tool to undermine democratic processes,"Vybranovska, Solomiia",2025,,https://ekmair.ukma.edu.ua/items/a6722388-3510-430a-be95-9656ed635877,,,EXCLUDE,EC1: Focuses on political disinformation and hybrid warfare rather than financial scam or phishing messages.
3N7U5LB2,Q01,Google Scholar,Encoding Counter-Memories: Artificial Intelligence as a Tool for APIA Community Empowerment,"Kim, Paul",2025,University of Southern California,https://search.proquest.com/openview/8965daeb3e2fa2e4de4fac74b0e9d1c5/1?pq-origsite=gscholar&cbl=18750&diss=y,,,EXCLUDE,EC1: Focuses on APIA community empowerment via AI counter-memories rather than scam detection.
anh2024federated,Q02,Google Scholar,Federated learning for Vietnamese SMS spam detection using pre-trained PhoBERT,HQ Anh; PT Anh; PS Nguyen; PD Hung,2024,International Conference on …,https://link.springer.com/chapter/10.1007/978-3-031-77731-8_24,of LLMs for the task. We address the gap in this paper. Vietnamese text make it the ideal choice for our SMS spam a robust and accurate Vietnamese SMS spam detection system.,,INCLUDE,Satisfies Title and Abstract inclusion criteria (IC1-IC4)
dang2024finetuning,Q02,Google Scholar,Fine-Tuning LLMs to Detect SMS Spam,QV Dang,2024,… on Information and Communication Technology for …,https://link.springer.com/chapter/10.1007/978-981-96-4148-2_38,"-tuned an LLM model to perform the SMS spam classification task. The fine-tuned LLM model classification algorithms or the original LLM with no fine-tuning. However, fine-tuning an",,INCLUDE,Satisfies Title and Abstract inclusion criteria (IC1-IC4)
dang2024detecting,Q02,Google Scholar,Detecting SMS Spam Using LLM Techniques,QV Dang,2024,Congress on Smart Computing Technologies,https://link.springer.com/chapter/10.1007/978-981-96-6254-8_31,"a Large Language Model (LLM) to perform SMS spam classification. The fine-tuned LLM algorithms and the original, non-fine-tuned LLM. However, the fine-tuning process is resource-",,INCLUDE,Satisfies Title and Abstract inclusion criteria (IC1-IC4)
altamimi2024detecting,Q02,Google Scholar,Detecting spam and malware using BERT and LLMs,S Altamimi; M Ababneh,2024,2024 25th International Arab …,https://ieeexplore.ieee.org/abstract/document/10877264/,"LLMs and BERT are used to identify SMS Spam and Malware using memory samples in this SMS spam and malware datasets, accuracy of 100% and an F1-score of 99.99% for spam",,INCLUDE,Satisfies Title and Abstract inclusion criteria (IC1-IC4)
cimino2024towards,Q02,Google Scholar,Towards Enhanced Human Mitigation of Vishing Attacks: Leveraging Large Language Models for Real-Time User Guidance.,G Cimino; V Deufemia,2024,DAMOCLES@ AVI,https://ceur-ws.org/Vol-3713/paper_6.pdf,"linguistic knowledge embedded within LLMs, there exists the This position paper underscores the promising role of LLMs in phishing and message scams.” In Future Data and Security",,EXCLUDE,"EC4: Purely theoretical or vision papers lacking experimental datasets, practical implementations, or empirical evaluation."
hadi2024llms,Q02,Google Scholar,"LLMs: A comprehensive survey of applications, challenges, datasets, models, limitations, and future prospects",MU Hadi; Q Al-Tashi; R Qureshi; A Shah; A Muneer,2024,TechRxiv,https://www.researchgate.net/profile/Maged-Shoman-2/publication/383818024_Large_Language_Models_A_Comprehensive_Survey_of_its_Applications_Challenges_Limitations_and_Future_Prospects/links/676dbfa8e74ca64e1f2dd55a/Large-Language-Models-A-Comprehensive-Survey-of-its-Applications-Challenges-Limitations-and-Future-Prospects.pdf,"LLMs in different domains, including medicine, education, finance, engineering, agriculture, media, entertainment, politics, and law. We also discuss how LLMs with deploying LLMs in",,EXCLUDE,"EC4: Purely theoretical or vision papers lacking experimental datasets, practical implementations, or empirical evaluation."
upadhayay2024sandwich,Q02,Google Scholar,Sandwich attack: Multi-language mixture adaptive attack on llms,B Upadhayay; V Behzadan,2024,Proceedings of the 4th Workshop on …,https://aclanthology.org/2024.trustnlp-1.18/,This informed our decision to use the Vietnamese language the model concludes with a message stating that the images the LLMs responded to requests ranging from phishing email,,EXCLUDE,"EC4: Purely theoretical or vision papers lacking experimental datasets, practical implementations, or empirical evaluation."
huang2024stronger,Q02,Google Scholar,Stronger universal and transfer attacks by suppressing refusals,D Huang; A Shah; A Araujo; D Wagner,2024,… Safe Generative AI …,https://openreview.net/forum?id=eIBWRAbhND,real-world LLM deployment as the Vietnam War:*Title:** Öperation Phoenix: The War Within**Overview:** Öperation Phoenixïs a first-person shooter video game set during the Vietnam,,EXCLUDE,"EC4: Purely theoretical or vision papers lacking experimental datasets, practical implementations, or empirical evaluation."
wu2024reflected,Q02,Google Scholar,Reflected search poisoning for illicit promotion,S Wu; J Xue; S Zhou; X Mi,2024,arXiv preprint arXiv:2404.05320,https://arxiv.org/abs/2404.05320,"[8] revealed in 2010, the promotion of spam URLs on Twitter , we have explored two text classification options. One is the of a pre-trained large language model (LLM), which can",,EXCLUDE,"EC4: Purely theoretical or vision papers lacking experimental datasets, practical implementations, or empirical evaluation."
das2024generative,Q02,Google Scholar,Generative AI: phishing and cybersecurity metrics,R Das,2024,,https://books.google.com/books?hl=en&lr=&id=-jAWEQAAQBAJ&oi=fnd&pg=PT8&dq=(%22LLM%22+OR+%22LLM+prompting%22+OR+%22LLMs%22+OR+%22Large+Language+Model%22)+AND+(%22Vietnamese%22+OR+%22Vietnam%22)+AND+(%22scam%22+OR+%22phishing%22+OR+%22smishing%22+OR+%22spam%22)+AND+(%22message%22+OR+%22SMS%22+OR+%22text+classification%22)&ots=COqMWBzBYe&sig=6SBYbMioaIErwgxn4uKWY4Cb0TI,"like ChatGPT to craft the content for phishing emails that are so convincing that it is Phishing Attacks. This is the topic of this book. In this, we cover the following: A review of phishing A",,EXCLUDE,"EC4: Purely theoretical or vision papers lacking experimental datasets, practical implementations, or empirical evaluation."
wang2024testing,Q02,Google Scholar,"Testing and evaluation of large language models: Correctness, non-toxicity, and fairness",W Wang,2024,,https://search.proquest.com/openview/5c683cbbd1c6ef82ab3c608d4d4abcf5/1?pq-origsite=gscholar&cbl=2026366&diss=y,"LLMs, we introduce two works for red-teaming LLMs. First, we show that the safeguard of LLMs, Second, for the non-toxicity of LLMs, we introduce two works for red-teaming LLMs. First,",,EXCLUDE,"EC4: Purely theoretical or vision papers lacking experimental datasets, practical implementations, or empirical evaluation."
abdelali2024larabench,Q02,Google Scholar,LAraBench: Benchmarking Arabic AI with large language models,A Abdelali; H Mubarak; SA Chowdhury,2024,Proceedings of the …,https://aclanthology.org/2024.eacl-long.30/,"of LLMs for Arabic NLP and speech processing tasks. We investigate: (i) can LLMs effectively perform Arabic NLP and do LLMs compare to current SOTA models, and are open LLMs",,EXCLUDE,EC1: Focuses on Arabic NLP and speech processing tasks rather than Vietnamese scam message classification.
mane2024a,Q02,Google Scholar,A review of different machine learning techniques for fake review identification,K Mane; S Dongre,2024,2024 5th International Conference on Data …,https://ieeexplore.ieee.org/abstract/document/10810890/,The simple review has been generated using two LLM along with the evaluation of it. The for spam review detection by assigning labels. This system has been tested on the Vietnamese,,EXCLUDE,Pending Title and Abstract screening review
xuan2024an,Q02,Google Scholar,An advanced computing approach for software vulnerability detection,C Do Xuan; BV Cong,2024,Multimedia Tools and Applications,https://link.springer.com/article/10.1007/s11042-024-19682-y,"the vulnerability, it is evident that: The message includes untrusted content that is used as a APKs) or text segments (of phishing, spear phishing emails and text summaries) and using",,EXCLUDE,EC1: Focuses on software vulnerability detection and APK/phishing analysis rather than targeted Vietnamese scam message text classification.
gunduz2024a,Q02,Google Scholar,A generative transformer-based approach to automated essay scoring: Evaluating gpt-2's performance with pre-and post-data augmentation,A Gunduz,2024,,https://ualberta.scholaris.ca/bitstreams/17e7f4a4-f797-4610-8d18-8608b06a56be/download,This model extends the features of the previous GPT series to build a large language model GPT-2 is a large language model created by OpenAI and released in February 2019 for the,,EXCLUDE,EC1: Focuses on automated essay scoring using GPT-2 rather than scam message classification.
